typnam,stacknam,technonam
CAST_Servlet_DeleteOperation,Java/JEE,Servlet
CAST_Java_Applet,Java/JEE,Java
SOAP_JV_PORTTYPE,Java/JEE,SOAP
SOAP_JV_SERVICE,Java/JEE,SOAP
SOAP_JV_CLIENT_SERVICE,Java/JEE,SOAP
CAST_JEE_Spring_Batch_Job,Java/JEE,Spring Batch
CAST_Java_CallTo_AWS_Lambda,Java/JEE,Java
SOAP_JV_CLIENT_ENDPOINT,Java/JEE,SOAP
SOAP_JV_OPERATION,Java/JEE,SOAP
CAST_JEE_Spring_Batch_Step,Java/JEE,Spring Batch
HIB_ENTITY_PROPERTY,Java/JEE,Hibernate
JSP_BEAN_TILES_DEF,Java/JEE,JSP
SOAP_JV_CLIENT_OPERATION,Java/JEE,SOAP
JPA_ENTITY,Java/JEE,JPA
CAST_AWSJava_GetOperation,Java/JEE,AWS Java
HIB_HQL_NAMED_QUERY,Java/JEE,Hibernate
CAST_AWSJava_AnyOperation,Java/JEE,AWS Java
SPRING_BEANS_FILE,Java/JEE,JEE
SPRING_BEAN,Java/JEE,Spring
CAST_AWSJava_PostOperation,Java/JEE,AWS Java
HIB_SQL_NAMED_QUERY,Java/JEE,Hibernate
JPA_ORM_CONFIG_FILE,Java/JEE,JPA
JSP_FILE_TEMPLATE,Java/JEE,JSP
HIB_ENTITY,Java/JEE,Hibernate
CAST_AWSJava_DeleteOperation,Java/JEE,AWS Java
JSP_TILES_DEF_FILE,Java/JEE,JSP
CAST_AWSJava_PutOperation,Java/JEE,AWS Java
HIB_MAPPING_FILE,Java/JEE,Hibernate
JSP_BEAN_PROP_TILES_DEF_ATTRIBUTE,Java/JEE,JSP
SPRING_VIEW,Java/JEE,Spring
SPRING_CONTROLLER,Java/JEE,Spring
HIB_CONFIG_FILE,Java/JEE,Hibernate
XML_BEAN,Java/JEE,JEE
CAST_JEE_SpringBeanProperty,Java/JEE,JEE
JV_FILE,Java/JEE,Java
JV_IMPORT,Java/JEE,Java
CAST_Java_LocalVariable,Java/JEE,Java
JV_PROJECT,Java/JEE,Java
JV_PACKAGE,Java/JEE,Java
JV_CLASS,Java/JEE,Java
JV_GENERIC_CLASS,Java/JEE,Java
JV_INST_CLASS,Java/JEE,Java
JV_TYPEPARAM,Java/JEE,Java
JV_ENUM,Java/JEE,Java
JV_ENUM_ITEM,Java/JEE,Java
JV_CTOR,Java/JEE,Java
JV_GENERIC_CTOR,Java/JEE,Java
JV_INST_CTOR,Java/JEE,Java
JV_METHOD,Java/JEE,Java
JV_GENERIC_METHOD,Java/JEE,Java
JV_INST_METHOD,Java/JEE,Java
JV_FIELD,Java/JEE,Java
JV_INTERFACE,Java/JEE,Java
JV_GENERIC_INTERFACE,Java/JEE,Java
JV_INST_INTERFACE,Java/JEE,Java
JV_INIT,Java/JEE,Java
CAST_Java_AnnotationType,Java/JEE,Java
CAST_Java_AnnotationTypeMethod,Java/JEE,Java
JSP_APP,Java/JEE,JSP
CAST_JAXRS_GetOperation,Java/JEE,JAXRS
CAST_JAXRS_PutOperation,Java/JEE,JAXRS
CAST_SpringSecurity_Configuration,Java/JEE,Java
JV_APPLET,Java/JEE,Java
JPA_PERSISTENCE_UNIT,Java/JEE,JPA
JSF_FACES_CONFIG_FILE,Java/JEE,JSF
CAST_JAXRS_Service,Java/JEE,JAXRS
JPA_NAMED_NATIVE_QUERY,Java/JEE,JPA
CAST_JAXRS_Port,Java/JEE,JAXRS
CAST_JAXRS_PostOperation,Java/JEE,JAXRS
JPA_EMBEDDABLE_PROPERTY,Java/JEE,JPA
JPA_NAMED_QUERY,Java/JEE,JPA
JPA_SQL_RESULT_SET,Java/JEE,JPA
JPA_PERS_CONFIG_FILE,Java/JEE,JPA
JSP_APPDESCRIPTOR,Java/JEE,JSP
CAST_JAXRS_DeleteOperation,Java/JEE,JAXRS
CAST_SpringWebFlow_State,Java/JEE,Spring Web Flow
CAST_JAXRS_GetResourceService,Java/JEE,JAXRS
CAST_Struts_ParamInterceptor,Java/JEE,Struts
CAST_Struts_FormValidator,Java/JEE,Struts
JSP_GENERIC,Java/JEE,JSP
JSP_SERVLET,Java/JEE,JSP
JPA_ENTITY_PROPERTY,Java/JEE,JPA
JPA_EMBEDDABLE,Java/JEE,JPA
CAST_Java_Service_CallToPatch2,Java/JEE,Java
CAST_Java_Service_CallToPost,Java/JEE,Java
CAST_Java_Service_CallToGet,Java/JEE,Java
CAST_Java_Service_CallToPut,Java/JEE,Java
CAST_Java_Service_CallToDelete,Java/JEE,Java
CAST_RabbitMQ_Java_Exchange,Java/JEE,Java
CAST_NodeJS_Java_Call,Java/JEE,Java
JSP_STXX_TRANSFORM,Java/JEE,JSP
CAST_Struts_Operation,Java/JEE,Struts
CAST_Struts_PostOperation,Java/JEE,Struts
CAST_Struts_GetOperation,Java/JEE,Struts
CAST_Batch_Job,Java/JEE,CAST_Batch
CAST_Batch_Step,Java/JEE,CAST_Batch
CAST_JEE_StrutsAction,Java/JEE,Struts
CAST_JEE_Annotation_file,Java/JEE,JEE
JSP_PROPERTY_MAPPING,Java/JEE,JSP
CAST_JEE_StrutsInterceptor,Java/JEE,Struts
CAST_JEE_StrutsFilter,Java/JEE,Struts
STRUTS_CONFIG_FILE,Java/JEE,JEE
CAST_JEE_Struts2_ConfigurationFile,Java/JEE,Struts
JSP_XMLCONFIG_FILE,Java/JEE,JSP
CAST_JEE_StrutsInterceptorStack,Java/JEE,Struts
CAST_JEE_StrutsPackage,Java/JEE,Struts
CAST_JEE_StrutsResult,Java/JEE,Struts
JSP_ACTION_MAPPING,Java/JEE,JSP
FORM_VALIDATION_FILE,Java/JEE,JEE
JSP_ATTRIBUTES_SCOPE,Java/JEE,JSP
CAST_JEE_StrutsValidator,Java/JEE,Struts
CAST_ActiveMQ_Java_QueueCall,Java/JEE,Java
CAST_RabbitMQ_Java_Queue,Java/JEE,Java
CAST_IBMMQ_Java_QueueReceive,Java/JEE,Java
CAST_ActiveMQ_Java_QueueReceive,Java/JEE,Java
CAST_IBMMQ_Java_QueueCall,Java/JEE,Java
CAST_JMS_Java_TopicReceive,Java/JEE,Java
CAST_JMS_Java_Unknown_QueueReceive,Java/JEE,Java
CAST_JMS_Java_TopicCall,Java/JEE,Java
CAST_JMS_Java_Unknown_TopicReceive,Java/JEE,Java
CAST_JMS_Java_Unknown_QueueCall,Java/JEE,Java
CAST_SpringMVC_AnyOperation,Java/JEE,Spring MVC
CAST_JMS_Java_Unknown_TopicCall,Java/JEE,Java
CAST_JMS_Java_QueueReceive,Java/JEE,Java
CAST_Thymeleaf_PostResourceService,Java/JEE,Thymeleaf
CAST_JMS_Java_QueueCall,Java/JEE,Java
CAST_Thymeleaf_DeleteResourceService,Java/JEE,Thymeleaf
CAST_SpringMVC_GetOperation,Java/JEE,Spring MVC
CAST_SpringMVC_PostOperation,Java/JEE,Spring MVC
CAST_SpringMVC_Port,Java/JEE,Spring MVC
CAST_SpringMVC_DeleteOperation,Java/JEE,Spring MVC
CAST_SpringMVC_PutOperation,Java/JEE,Spring MVC
CAST_SpringMVC_Service,Java/JEE,Spring MVC
CAST_Thymeleaf_GetResourceService,Java/JEE,Thymeleaf
CAST_Thymeleaf_PutResourceService,Java/JEE,Thymeleaf
JSF_MANAGED_BEAN,Java/JEE,JSF
JSP_STXX_TRANSFORMS_FILE,Java/JEE,JSP
JSF_VALIDATOR,Java/JEE,JSF
JSF_INPUT_FIELD,Java/JEE,JSF
JSF_CONVERTER,Java/JEE,JSF
JSF_OUTCOME,Java/JEE,JSF
JSF_VIEW_ID_PATTERN,Java/JEE,JSF
JSP_STXX_PIPELINE,Java/JEE,JSP
JSP_FORWARD,Java/JEE,JSP
STRUTS_FORM_BEAN,Java/JEE,JEE
CAST_HTML5_JSP_Content,Java/JEE,JSP
CAST_HTML5_JEE_Struts_Action_Access,Java/JEE,Struts
JSP_TAG,Java/JEE,JSP
JSP_TAG_ATTR,Java/JEE,JSP
JSP_ELFUNCTION,Java/JEE,JSP
CAST_SpringData_UnknownTable,Java/JEE,Spring Data
JV_EJB_ENTITY,Java/JEE,Java
JV_EJB_SESSION,Java/JEE,Java
JV_EJB_MESSAGE,Java/JEE,Java
CAST_JEE_SINGLETON,Java/JEE,Java
JSP_PROPERTIES_FILE,Java/JEE,JSP
CDI_BEAN,Java/JEE,CDI
CAST_Java2Program_JavaCall,Java/JEE,Java
CAST_Java2Program_GeneralCall,Java/JEE,Java
VALIDATION_FORMS_SET,Java/JEE,JEE
CAST_HYBRIS_GetHttpRequestService,Java/JEE,HYBRIS
CAST_HYBRIS_PutHttpRequestService,Java/JEE,HYBRIS
CAST_HYBRIS_PostHttpRequestService,Java/JEE,HYBRIS
CAST_HYBRIS_DeleteHttpRequestService,Java/JEE,HYBRIS
CAST_Java_Web_XML,Java/JEE,Java
JSP_SERVLET_MAPPING,Java/JEE,JSP
JSP_BEAN,Java/JEE,JSP
JSP_TAG_LIB,Java/JEE,JSP
JSP_BEAN_PROP,Java/JEE,JSP
JV_JDO_GROUP,Java/JEE,Java
JV_JDO,Java/JEE,Java
CAST_AWSJava_AWS_Lambda,Java/JEE,AWS Java
CAST_ApacheCamel_Unknown_RabbitMQ_QueueReceive,Java/JEE,Java
CAST_ApacheCamel_RabbitMQ_QueueCall,Java/JEE,Java
CAST_ApacheCamel_HTTP_PutOperation,Java/JEE,Java
CAST_ApacheCamel_IBM_QueueReceive,Java/JEE,Java
CAST_ApacheCamel_HTTP_GetOperation,Java/JEE,Java
CAST_ApacheCamel_RouteCall,Java/JEE,Java
CAST_ApacheCamel_HTTP_PostOperation,Java/JEE,Java
CAST_ApacheCamel_HTTP_AnyOperation,Java/JEE,Java
CAST_ApacheCamel_BeanCall,Java/JEE,Java
CAST_ApacheCamel_HTTP_DeleteOperation,Java/JEE,Java
CAST_ApacheCamel_JMS_QueueReceive,Java/JEE,Java
CAST_ApacheCamel_DatabaseQuery,Java/JEE,Java
CAST_ApacheCamel_ActiveMQ_QueueCall,Java/JEE,Java
CAST_ApacheCamel_ProcessCall,Java/JEE,Java
CAST_ApacheCamel_ActiveMQ_Queue_Receive,Java/JEE,Java
CAST_ApacheCamel_JMS_QueueCall,Java/JEE,Java
CAST_ApacheCamel_Route,Java/JEE,Java
CAST_ApacheCamel_RabbitMQ_QueueReceive,Java/JEE,Java
CAST_ApacheCamel_IBM_QueueCall,Java/JEE,Java
CAST_ApacheCamel_Unknown_IBM_QueueReceive,Java/JEE,Java
CAST_ApacheCamel_Unknown_JMS_QueueCall,Java/JEE,Java
CAST_ApacheCamel_Unknown_JMS_QueueReceive,Java/JEE,Java
CAST_ApacheCamel_Unknown_IBM_QueueCall,Java/JEE,Java
CAST_ApacheCamel_Unknown_ActiveMQ_QueueCall,Java/JEE,Java
CAST_ApacheCamel_Unknown_RabbitMQ_QueueCall,Java/JEE,Java
CAST_ApacheCamel_Unknown_ActiveMQ_QueueReceive,Java/JEE,Java
CAST_Java_CallTo_gRPC,Java/JEE,Java
CAST_Java_gRPC_Method,Java/JEE,Java
JV_EJB_GROUP,Java/JEE,Java
CAST_Java_Lambda,Java/JEE,Java
Spring_BatchModule,Java/JEE,Spring Batch
Spring_BatchJob,Java/JEE,Spring Batch
Spring_BatchStep,Java/JEE,Spring Batch
Spring_BatchProject,Java/JEE,Spring Batch
CAST_COBOL_SortDescription,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedFileDescription,IBM Mainframe zOS,Cobol
CAST_COBOL_ExternalFilePrototype,IBM Mainframe zOS,Cobol
CAST_COBOL_Entry,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedSection,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedParagraph,IBM Mainframe zOS,Cobol
CAST_IMS_ProgramControlBlockPrototype,IBM Mainframe zOS,IMS
CAST_IMS_AnalyzedFile,IBM Mainframe zOS,IMS
CAST_IMS_TransactionFile,IBM Mainframe zOS,IMS
CAST_IMS_Transaction,IBM Mainframe zOS,IMS
CAST_IMS_MessageFormatService,IBM Mainframe zOS,IMS
CAST_IMS_MessageInputDescriptor,IBM Mainframe zOS,IMS
CAST_IMS_MessageOutputDescriptor,IBM Mainframe zOS,IMS
CAST_IMS_FilePrototype,IBM Mainframe zOS,IMS
COBOL_CICS_QUEUE,IBM Mainframe zOS,Cobol
COBOL_CICS_MAP,IBM Mainframe zOS,Cobol
COBOL_PSB,IBM Mainframe zOS,Cobol
COBOL_DBD,IBM Mainframe zOS,Cobol
COBOL_CICS_FILE,IBM Mainframe zOS,Cobol
JCL_PSB,IBM Mainframe zOS,JCL
JCL_PROGRAM,IBM Mainframe zOS,JCL
CAST_COBOL_Literal,IBM Mainframe zOS,Cobol
CAST_JCL_Project,IBM Mainframe zOS,JCL
CAST_JCL_Directory,IBM Mainframe zOS,JCL
CAST_JCL_RootDirectory,IBM Mainframe zOS,JCL
CAST_JCL_CatalogedJob,IBM Mainframe zOS,JCL
CAST_Mainframe_NotHandledType,IBM Mainframe zOS,Mainframe
CICS_FOLDER,IBM Mainframe zOS,CICS
CICS_CSDFILE,IBM Mainframe zOS,CICS
CICS_BMS,IBM Mainframe zOS,CICS
CICS_CSDGROUP,IBM Mainframe zOS,CICS
CICS_DATASET,IBM Mainframe zOS,CICS
CAST_CICS_DatasetPrototype,IBM Mainframe zOS,CICS
CAST_COBOL_SavedDeclarativesParagraph,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedDeclarativesSection,IBM Mainframe zOS,Cobol
CICS_TRANSACTION,IBM Mainframe zOS,CICS
CAST_CICS_TransactionPrototype,IBM Mainframe zOS,Cobol
CICS_DB2TRANS,IBM Mainframe zOS,CICS
CAST_COBOL_SavedDivision,IBM Mainframe zOS,Cobol
CICS_MAPSET,IBM Mainframe zOS,CICS
CAST_CICS_MapSetPrototype,IBM Mainframe zOS,CICS
CICS_MAP,IBM Mainframe zOS,CICS
CAST_COBOL_SavedDeclaratives,IBM Mainframe zOS,Cobol
CAST_CICS_MapPrototype,IBM Mainframe zOS,CICS
CICS_TDQUEUE,IBM Mainframe zOS,CICS
CAST_CICS_TDQueuePrototype,IBM Mainframe zOS,CICS
CICS_TSMODEL,IBM Mainframe zOS,CICS
CAST_COBOL_Class,IBM Mainframe zOS,Cobol
CAST_COBOL_UtilityProgram,IBM Mainframe zOS,Cobol
CAST_COBOL_ProgramPrototype,IBM Mainframe zOS,Cobol
CAST_COBOL_NestedProgram,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedProgram,IBM Mainframe zOS,Cobol
CAST_COBOL_Interface,IBM Mainframe zOS,Cobol
CAST_COBOL_Copybook,IBM Mainframe zOS,Cobol
CAST_JCL_CatalogedJobPrototype,IBM Mainframe zOS,JCL
CAST_IMS_Project,IBM Mainframe zOS,IMS
CAST_IMS_Folder,IBM Mainframe zOS,IMS
CAST_JCL_CatalogedProcedure,IBM Mainframe zOS,JCL
CAST_JCL_ProcedurePrototype,IBM Mainframe zOS,JCL
CAST_JCL_UtilityProcedure,IBM Mainframe zOS,JCL
CAST_IMS_SavedDatabase,IBM Mainframe zOS,IMS
CAST_IMS_DatabasePrototype,IBM Mainframe zOS,IMS
CAST_IMS_AnalyzedSegment,IBM Mainframe zOS,IMS
CAST_JCL_AnalyzedIncludedFile,IBM Mainframe zOS,JCL
CAST_IMS_SegmentPrototype,IBM Mainframe zOS,Cobol
CAST_JCL_IncludedFilePrototype,IBM Mainframe zOS,JCL
CAST_JCL_InstreamProcedure,IBM Mainframe zOS,JCL
CAST_JCL_Step,IBM Mainframe zOS,JCL
CAST_JCL_SQLQuery,IBM Mainframe zOS,JCL
CAST_IMS_AnalyzedProgramSpecificationBlock,IBM Mainframe zOS,IMS
CAST_IMS_ProgramSpecificationBlockPrototype,IBM Mainframe zOS,IMS
CAST_JCL_JCLToJava,IBM Mainframe zOS,JCL
CAST_IMS_DatabaseProgramControlBlock,IBM Mainframe zOS,IMS
CAST_IMS_GSAMProgramControlBlock,IBM Mainframe zOS,IMS
CAST_IMS_AlternateProgramControlBlock,IBM Mainframe zOS,IMS
CAST_COBOL_MQ_Publisher,IBM Mainframe zOS,Cobol
CAST_COBOL_MQ_Subscriber,IBM Mainframe zOS,Cobol
CAST_COBOL_GenericData,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedConditionalTest,IBM Mainframe zOS,Cobol
CAST_COBOL_SavedConstantData,IBM Mainframe zOS,Cobol
CAST_Mainframe_Project,IBM Mainframe zOS,Mainframe
COBOL_PROJECT,IBM Mainframe zOS,Cobol
CAST_COBOL_Directory,IBM Mainframe zOS,Cobol
COBOL_ROOTDIRECTORY,IBM Mainframe zOS,Cobol
EGLDataTable,IBM Mainframe zOS,EGL
EGLReferencedProjects,IBM Mainframe zOS,EGL
EGLRecordColumn,IBM Mainframe zOS,EGL
EGLProgram,IBM Mainframe zOS,EGL
EGLForm,IBM Mainframe zOS,EGL
EGLRecordDeclaration,IBM Mainframe zOS,EGL
EGLFormGroup,IBM Mainframe zOS,EGL
EGLFunction,IBM Mainframe zOS,EGL
EGLProject,IBM Mainframe zOS,EGL
EGLRecord,IBM Mainframe zOS,EGL
EGLProjectDeclaration,IBM Mainframe zOS,EGL
EGLPackage,IBM Mainframe zOS,EGL
CAST_JCL_Index,IBM Mainframe zOS,JCL
CAST_JCL_Dataset,IBM Mainframe zOS,JCL
CICS_PROJECT,IBM Mainframe zOS,CICS
CAST_AngularJS_DeleteHttpService,Web,AngularJS
CAST_AngularJS_State,Web,AngularJS
CAST_TS_Angular_Component,Web,TS
CAST_AngularJS_WatchFunction,Web,AngularJS
CAST_VueJS_Post_Request_Service,Web,VueJS
CAST_VueJS_Put_Request_Service,Web,VueJS
CAST_VueJS_Get_Request_Service,Web,VueJS
CAST_TS_AWS_SQS_Unknown_Publisher,Web,TS
CAST_TS_AWS_SQS_Unknown_Receiver,Web,TS
CAST_TS_Function,Web,TS
CAST_TS_AWS_SQS_Publisher,Web,TS
CAST_TS_Namespace,Web,TS
CAST_TS_Class,Web,TS
CAST_TS_Method,Web,TS
CAST_ReactJS_Component,Web,ReactJS
CAST_TS_Interface,Web,TS
CAST_TS_Query,Web,TS
CAST_TS_SourceCode,Web,TS
CAST_TS_AWS_SQS_Receiver,Web,TS
CAST_NodeJS_External_Library,Web,NodeJS
CAST_NodeJS_Service,Web,NodeJS
CAST_NodeJS_GetOperation,Web,NodeJS
CAST_NodeJS_Folder,Web,NodeJS
CAST_NodeJS_PostOperation,Web,NodeJS
CAST_NodeJS_PutOperation,Web,NodeJS
CAST_NodeJS_DeleteOperation,Web,NodeJS
CAST_NodeJS_Mongoose_Connection,Web,NodeJS
CAST_NodeJS_UseOperation,Web,NodeJS
CAST_NodeJS_Mongoose_Model,Web,NodeJS
CAST_NodeJS_Port,Web,NodeJS
CAST_NodeJS_AWS_SQS_Receiver,Web,NodeJS
CAST_NodeJS_AWS_SQS_Unknown_Receiver,Web,NodeJS
CAST_NodeJS_AWS_SQS_Publisher,Web,NodeJS
CAST_NodeJS_AWS_SQS_Unknown_Publisher,Web,NodeJS
CAST_NodeJS_Collection,Web,NodeJS
CAST_NodeJS_Marklogic_Collection,Web,NodeJS
CAST_NodeJS_Unknown_Database_Table,Web,NodeJS
CAST_NodeJS_General_Call,Web,NodeJS
CAST_NodeJS_LoopbackApplication,Web,NodeJS
CAST_NodeJS_Marklogic_Database,Web,NodeJS
CAST_NodeJS_SQL_NamedQuery,Web,NodeJS
CAST_NodeJS_S3_Bucket,Web,NodeJS
CAST_NodeJS_Unknown_S3_Bucket,Web,NodeJS
CAST_NodeJS_Unknown_S3_Region,Web,NodeJS
CAST_TS_Angular_Directive,Web,TS
CAST_NodeJS_AWS_Lambda,Web,NodeJS
CAST_TS_PutNgHttpService,Web,TS
CAST_NodeJS_AWS_Lambda_Function_DELETE,Web,NodeJS
CAST_NodeJS_AWS_Lambda_Function_GET,Web,NodeJS
CAST_NodeJS_S3_Region,Web,NodeJS
CAST_NodeJS_AWS_Lambda_Function_PUT,Web,NodeJS
CAST_NodeJS_Restify_DELETE,Web,NodeJS
CAST_TS_GetNgHttpService,Web,TS
CAST_NodeJS_Restify_GET,Web,NodeJS
CAST_NodeJS_AWS_Lambda_Function_POST,Web,NodeJS
CAST_NodeJS_Restify_PUT,Web,NodeJS
CAST_TS_PostHttpRequestService,Web,TS
CAST_NodeJS_AWS_Lambda_Function_ANY,Web,NodeJS
CAST_TS_PutHttpRequestService,Web,TS
CAST_NodeJS_Restify_POST,Web,NodeJS
CAST_NodeJS_Restify_ANY,Web,NodeJS
CAST_TS_GetHttpRequestService,Web,TS
CAST_ReactJS_Application,Web,ReactJS
CAST_TS_PostNgHttpService,Web,TS
CAST_TS_DeleteNgHttpService,Web,TS
CAST_ReactJS_Redux_Form,Web,ReactJS
CAST_TS_ClassInitializer,Web,TS
CAST_TS_DeleteHttpRequestService,Web,TS
CAST_AngularJS_DirectiveLinkFunction,Web,AngularJS
CAST_AngularJS_Function,Web,AngularJS
CAST_AngularJS_ModelFunction,Web,AngularJS
CAST_AngularJS_Application,Web,AngularJS
CAST_AngularJS_Directive,Web,AngularJS
CAST_AngularJS_Controller,Web,AngularJS
CAST_AngularJS_DirectiveController,Web,AngularJS
CAST_AngularJS_Factory,Web,AngularJS
CAST_AngularJS_ModelVariable,Web,AngularJS
CAST_AngularJS_Service,Web,AngularJS
CAST_AngularJS_Module,Web,AngularJS
CAST_VueJS_Delete_Request_Service,Web,VueJS
CAST_NodeJS_Seneca_Act,Web,NodeJS
CAST_NodeJS_MQTT_Subscriber,Web,NodeJS
CAST_NodeJS_Seneca_Add,Web,NodeJS
CAST_NodeJS_MQTT_Connection,Web,NodeJS
CAST_NodeJS_MQTT_Publisher,Web,NodeJS
CAST_NodeJS_Express_Controller,Web,NodeJS
CAST_NodeJS_Application,Web,NodeJS
CAST_AngularJS_DeleteResourceService,Web,AngularJS
CAST_AngularJS_PutResourceService,Web,AngularJS
CAST_AngularJS_PostResourceService,Web,AngularJS
CAST_AngularJS_PostHttpService,Web,AngularJS
CAST_AngularJS_GetResourceService,Web,AngularJS
CAST_AngularJS_PutHttpService,Web,AngularJS
CAST_AngularJS_GetHttpService,Web,AngularJS
CAST_NodeJS_DeleteHttpRequestService,Web,NodeJS
CAST_NodeJS_PutHttpRequestService,Web,NodeJS
CAST_NodeJS_GetHttpRequestService,Web,NodeJS
CAST_NodeJS_PostHttpRequestService,Web,NodeJS
VB_EVENT,Microsoft (not.NET),Visual Basic
VB_PROJECT_OLEDLL,Microsoft (not.NET),Visual Basic
VB_PROJECT_GROUP,Microsoft (not.NET),Visual Basic
VB_PROJECT_CONTROL,Microsoft (not.NET),Visual Basic
VB_PROJECT_OLEEXE,Microsoft (not.NET),Visual Basic
VB_VAR,Microsoft (not.NET),Visual Basic
VB_SUB,Microsoft (not.NET),Visual Basic
VB_CONST,Microsoft (not.NET),Visual Basic
VB_EXTSUB,Microsoft (not.NET),Visual Basic
VB_ENUM,Microsoft (not.NET),Visual Basic
VB_TYPE,Microsoft (not.NET),Visual Basic
VB_EXTFUNCTION,Microsoft (not.NET),Visual Basic
VB_PROPERTY_LET,Microsoft (not.NET),Visual Basic
VB_PROPERTY_SET,Microsoft (not.NET),Visual Basic
VB_PROPERTY_GET,Microsoft (not.NET),Visual Basic
VB_FUNCTION,Microsoft (not.NET),Visual Basic
VB_CONTROL,Microsoft (not.NET),Visual Basic
VB_DESIGNER,Microsoft (not.NET),Visual Basic
VB_PROPERTY_PAGE,Microsoft (not.NET),Visual Basic
VB_USER_DOC,Microsoft (not.NET),Visual Basic
VB_MDI_FORM,Microsoft (not.NET),Visual Basic
VB_CLASS_MODULE,Microsoft (not.NET),Visual Basic
VB_FORM,Microsoft (not.NET),Visual Basic
VB_MODULE,Microsoft (not.NET),Visual Basic
VB_PROJECT_EXE,Microsoft (not.NET),Visual Basic
VB_USER_CONTROL,Microsoft (not.NET),Visual Basic
CAST_ObjectiveC_Project,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_StoryBoardFile,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Protocol,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Interface,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Property,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Category,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Method,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_InterfaceVariable,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_DeleteResourceService,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_PropertySetter,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_GetResourceService,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Outlet,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Action,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_UIControl,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_XibFile,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_PostResourceService,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_PutResourceService,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_PropertyGetter,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_SourceFile,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_PlistFile,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_UIButton,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_UITextField,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_ClassMethod,Mobile,iOS/ObjectiveC
CAST_Kotlin_JVM_Generic_Class,Mobile,Android/Kotlin
CAST_Kotlin_Method,Mobile,Android/Kotlin
CAST_Kotlin_Main,Mobile,Android/Kotlin
CAST_Kotlin_JVM_Class,Mobile,Android/Kotlin
CAST_Kotlin_JVM_Method,Mobile,Android/Kotlin
CAST_ObjectiveC_UIApplicationDelegate,Mobile,iOS/ObjectiveC
CAST_ObjectiveC_Block,Mobile,iOS/ObjectiveC
CAST_IOS_ApplicationObject,Mobile,iOS/ObjectiveC
CAST_Swift_Function,Mobile,iOS/Swift
CAST_Kotlin_Function,Mobile,Android/Kotlin
CAST_Kotlin_Class,Mobile,Android/Kotlin
CAST_Kotlin_Interface,Mobile,Android/Kotlin
CAST_Kotlin_Object,Mobile,Android/Kotlin
CAST_Kotlin_Instantiated_Class,Mobile,Android/Kotlin
CAST_Kotlin_Generic_Interface,Mobile,Android/Kotlin
CAST_Kotlin_Project,Mobile,Android/Kotlin
CAST_Kotlin_SourceCode,Mobile,Android/Kotlin
CAST_Kotlin_Generic_Class,Mobile,Android/Kotlin
CAST_Kotlin_Anonymous_Class,Mobile,Android/Kotlin
CAST_Kotlin_Lambda,Mobile,Android/Kotlin
CAST_Swift_StoryBoardFile,Mobile,iOS/Swift
CAST_Swift_DeleteHttpService,Mobile,iOS/Swift
CAST_Android_Kotlin_Fragment,Mobile,Android/Kotlin
CAST_Swift_PostHttpService,Mobile,iOS/Swift
CAST_Android_Kotlin_Exposed_Service,Mobile,Android/Kotlin
CAST_Android_Kotlin_Room_Entity,Mobile,Android/Kotlin
CAST_Swift_GetHttpService,Mobile,iOS/Swift
CAST_Swift_PutHttpService,Mobile,iOS/Swift
CAST_Swift_Protocol,Mobile,iOS/Swift
CAST_Swift_XibFile,Mobile,iOS/Swift
CAST_Android_Kotlin_UI_XML_File,Mobile,Android/Kotlin
CAST_Swift_Method,Mobile,iOS/Swift
CAST_Android_Kotlin_Application,Mobile,Android/Kotlin
CAST_Swift_DefaultInit,Mobile,iOS/Swift
CAST_Swift_Structure,Mobile,iOS/Swift
CAST_Swift_Enumeration,Mobile,iOS/Swift
CAST_Swift_Class,Mobile,iOS/Swift
CAST_Swift_Project,Mobile,iOS/Swift
CAST_Swift_SourceCode,Mobile,iOS/Swift
